	doi	pmid	pmcid	id
459	10.1155/2022/7709053	35958382	PMC9357672	MED35958382
460	10.1155/2022/6322272	35958377	PMC9357689	MED35958377
461	10.1155/2022/6956406	35958919	PMC9363166	MED35958919
462	10.1155/2022/6871623	35958814	PMC9363212	MED35958814
463	10.5650/jos.ess21327	35236797		MED35236797
464	10.1155/2022/5027024	35937398	PMC9352471	MED35937398
465	10.1155/2022/2056913	35937391	PMC9352484	MED35937391
466	10.1155/2022/1732214	35958936	PMC9357693	MED35958936
467	10.1155/2022/5020960	35958926	PMC9357690	MED35958926
468	10.1155/2022/2151682	35958786	PMC9357766	MED35958786
469	10.1155/2022/7848771	35941968	PMC9356880	MED35941968
470	10.1155/2022/4667010	35958774	PMC9359830	MED35958774
471	10.1155/2022/7397186	35942458	PMC9356789	MED35942458
472	10.1155/2022/5749359	35942148	PMC9356865	MED35942148
473	10.3389/fpubh.2022.966628	35968422	PMC9372761	MED35968422
474	10.1249/mss.0000000000002851	34974500		MED34974500
475	10.1155/2022/5873479	35928970	PMC9345721	MED35928970
476	10.1155/2022/7671324	35936219	PMC9355771	MED35936219
477	10.1155/2022/4449696	35936360	PMC9352503	MED35936360
478	10.1208/s12249-021-02199-0	34950994		MED34950994
479	10.1155/2022/4258577	35942451	PMC9356798	MED35942451
480	10.1016/j.biopha.2021.112608	35062071		MED35062071
481	10.1155/2022/7027007	35950088	PMC9348966	MED35950088
482	10.1155/2022/9687345	35928916	PMC9345717	MED35928916
483	10.1155/2022/3156093	35915805	PMC9338867	MED35915805
484	10.1155/2022/3330427	35950087	PMC9345732	MED35950087
485	10.1155/2022/3211144	35924263	PMC9343211	MED35924263
486	10.1155/2022/4943413	35910758	PMC9337938	MED35910758
487	10.1155/2022/1287910	35911133	PMC9334085	MED35911133
488	10.1155/2022/5260231	35909473	PMC9334107	MED35909473
489	10.1002/advs.202203058	35861409	PMC9475504	MED35861409
490	10.1155/2022/3628335	36483921	PMC9726246	MED36483921
491	10.1155/2022/1908644	35959152	PMC9343209	MED35959152
492	10.1155/2022/2025756	35912142	PMC9328997	MED35912142
493	10.1155/2022/2430806	35911130	PMC9337919	MED35911130
494	10.1155/2022/1323321	35911136	PMC9325625	MED35911136
495	10.1155/2022/1310462	35909871	PMC9325600	MED35909871
496	10.1155/2022/8426044	35909826	PMC9325601	MED35909826
497	10.1155/2022/7781686	35903437	PMC9325577	MED35903437
498	10.1155/2022/1199210	35937669	PMC9337953	MED35937669
499	10.1155/2022/6247824	35911165	PMC9334081	MED35911165
500	10.1155/2022/4807953	35909875	PMC9334120	MED35909875
501	10.1155/2022/7833516	35915789	PMC9338857	MED35915789
502	10.1007/s10661-021-09675-x	34921333		MED34921333
503	10.1089/neur.2021.0047	35018364		MED35018364
504	10.1155/2022/6813756	35911139	PMC9334067	MED35911139
505	10.1155/2022/1569084	35909494	PMC9334079	MED35909494
506	10.1155/2022/9777817	35909474	PMC9334102	MED35909474
507	10.1155/2022/9387484	35911160	PMC9328950	MED35911160
508	10.1155/2022/9122881	35909850	PMC9329010	MED35909850
509	10.3389/fchem.2022.957051	35936091	PMC9354830	MED35936091
510	10.1155/2022/6916302	35911144	PMC9328943	MED35911144
511	10.1155/2022/6884273	35910754	PMC9328951	MED35910754
512	10.1155/2022/5132135	35911145	PMC9325635	MED35911145
513	10.1016/j.cbi.2021.109760	34922903		MED34922903
514	10.1155/2022/3732243	35911147	PMC9334059	MED35911147
515	10.1155/2022/9631782	35910752	PMC9334050	MED35910752
516	10.1155/2022/5845818	35909872	PMC9334106	MED35909872
517	10.1155/2022/3261213	35909477	PMC9334075	MED35909477
518	10.1155/2022/7010492	35911159	PMC9325614	MED35911159
519	10.1155/2022/1175935	35899226	PMC9313954	MED35899226
520	10.1016/j.intimp.2021.108414	34929478		MED34929478
521	10.1002/bmc.5364	35274322		MED35274322
522	10.1155/2022/8621103	35937672	PMC9329034	MED35937672
523	10.1155/2022/4237558	35911137	PMC9328963	MED35911137
524	10.1155/2022/1211499	35910757	PMC9328947	MED35910757
525	10.1155/2022/7191178	35909467	PMC9329003	MED35909467
526	10.1155/2022/1995472	35873621	PMC9307342	MED35873621
527	10.1155/2022/8103198	35872956	PMC9307385	MED35872956
528	10.1155/2022/8723327	35898789	PMC9313915	MED35898789
529	10.1155/2022/2572372	35898779	PMC9313911	MED35898779
530	10.1155/2022/4487864	35898479	PMC9313949	MED35898479
531	10.1155/2022/4593637	35903438	PMC9325344	MED35903438
532	10.1186/s12893-022-01720-x	35836219	PMC9281009	MED35836219
533	10.1155/2022/9026017	35875746	PMC9303084	MED35875746
534	10.1155/2022/7400797	35898787	PMC9313906	MED35898787
535	10.1155/2022/4942637	35898782	PMC9313960	MED35898782
536	10.1155/2022/8250655	35873648	PMC9300308	MED35873648
537	10.1155/2022/5985375	35872958	PMC9300330	MED35872958
538	10.7759/cureus.26819	35847163	PMC9279140	MED35847163
539	10.1155/2022/3252718	35880108	PMC9308550	MED35880108
540	10.12659/msm.936760	35836356	PMC9295414	MED35836356
541	10.1155/2022/1120491	35865497	PMC9296314	MED35865497
542	10.1155/2022/6015766	35865341	PMC9296276	MED35865341
543	10.1155/2022/1925668	35865344	PMC9296278	MED35865344
544	10.1155/2022/7730474	35865339	PMC9296293	MED35865339
545	10.1155/2022/8030243	35872944	PMC9307363	MED35872944
546	10.1155/2022/5927384	35860188	PMC9293489	MED35860188
547	10.1155/2023/1816818	36845635	PMC9957635	MED36845635
548	10.1155/2022/4090235	35860795	PMC9293519	MED35860795
549	10.1155/2022/5363754	35860181	PMC9293500	MED35860181
550	10.1155/2022/2088217	35860001	PMC9293567	MED35860001
551	10.1155/2022/4378173	35875739	PMC9303109	MED35875739
552	10.1155/2022/7687437	35873629	PMC9303490	MED35873629
553	10.1155/2022/7933166	35872929	PMC9303116	MED35872929
554	10.1155/2022/6539917	35872859	PMC9303137	MED35872859
555	10.1155/2022/1041688	35872875	PMC9300325	MED35872875
556	10.1155/2022/1016628	35912121	PMC9307404	MED35912121
557	10.1155/2022/9052770	35872947	PMC9307362	MED35872947
558	10.1155/2022/7518109	35866040	PMC9296347	MED35866040
559	10.1155/2022/3586290	35873622	PMC9303145	MED35873622
560	10.1155/2022/9880038	35872932	PMC9303108	MED35872932
561	10.1155/2022/2838935	35855789	PMC9288350	MED35855789
562	10.3389/fmicb.2022.952321	35898916	PMC9309549	MED35898916
563	10.1155/2022/6041827	35845590	PMC9286974	MED35845590
564	10.1155/2022/2363877	35845585	PMC9286961	MED35845585
565	10.1155/2022/3541931	35845580	PMC9286966	MED35845580
566	10.1155/2022/1862911	35845888	PMC9286988	MED35845888
567	10.1155/2022/3150670	35845603	PMC9286968	MED35845603
568	10.1155/2022/4801703	35860797	PMC9293539	MED35860797
569	10.1155/2022/4971849	35860639	PMC9293506	MED35860639
570	10.1155/2022/4651364	35860184	PMC9293508	MED35860184
571	10.2147/jir.s351913	35845091	PMC9286489	MED35845091
572	10.1155/2022/1643434	35845575	PMC9283051	MED35845575
573	10.1093/jxb/erab107	33693583		MED33693583
574	10.1080/21691401.2021.1889574	33620276		MED33620276
575	10.1155/2022/3862122	35845923	PMC9283025	MED35845923
576	10.1155/2022/6967655	35845573	PMC9283033	MED35845573
577	10.1155/2022/3425873	35844453	PMC9283075	MED35844453
578	10.1155/2022/3654181	35844443	PMC9283062	MED35844443
579	10.3389/fpls.2021.758424	34925408		MED34925408
580	10.1093/cid/ciab204	33675665		MED33675665
581	10.1155/2022/5447509	35855835	PMC9288311	MED35855835
582	10.1212/wnl.0000000000012086	34520386		MED34520386
583	10.1155/2022/8008796	35860637	PMC9293512	MED35860637
584	10.1155/2022/7794819	35860002	PMC9293577	MED35860002
585	10.1155/2022/3729995	35859997	PMC9293565	MED35859997
586	10.1155/2022/5280792	35859662	PMC9293563	MED35859662
587	10.1155/2022/4126217	35859577	PMC9293561	MED35859577
588	10.1155/2022/7774283	35845595	PMC9279017	MED35845595
589	10.3389/fsurg.2022.948666	35874136	PMC9299069	MED35874136
590	10.1155/2022/1004816	35845593	PMC9279024	MED35845593
591	10.1155/2022/1183436	35855824	PMC9288299	MED35855824
592	10.1155/2022/7906341	35855819	PMC9288282	MED35855819
593	10.1155/2022/2568690	35855799	PMC9288329	MED35855799
594	10.1155/2022/3660110	35845587	PMC9286972	MED35845587
595	10.1155/2022/8735363	35836919	PMC9276497	MED35836919
596	10.1155/2022/9728536	35837207	PMC9276498	MED35837207
597	10.1155/2022/9449497	35845927	PMC9283053	MED35845927
598	10.1208/s12249-021-02157-w	34851496		MED34851496
599	10.1080/21691401.2021.1890100	33666541		MED33666541
600	10.1155/2022/7646361	35855827	PMC9288277	MED35855827
601	10.1155/2022/1857055	35832516	PMC9273380	MED35832516
602	10.1155/2022/6216232	35832241	PMC9273355	MED35832241
603	10.1155/2022/6840716	35832129	PMC9273425	MED35832129
604	10.1155/2022/4217131	35845601	PMC9283040	MED35845601
605	10.1503/cmaj.80742	34930770	PMC8687514	MED34930770
606	10.1155/2022/8801484	35844444	PMC9286933	MED35844444
607	10.1155/2022/5754922	35845576	PMC9279035	MED35845576
608	10.1155/2022/4982047	35844441	PMC9279086	MED35844441
609	10.1155/2022/7706172	35836831	PMC9276485	MED35836831
610	10.1155/2022/6964127	35836826	PMC9276479	MED35836826
611	10.3389/fpls.2022.970941	36247535	PMC9554542	MED36247535
612	10.1155/2022/7952259	35845909	PMC9282989	MED35845909
613	10.1038/s41598-022-15685-7	35798787	PMC9262953	MED35798787
614	10.21037/apm-21-3635	35016437		MED35016437
615	10.1155/2022/9943598	35818443	PMC9270999	MED35818443
616	10.1155/2022/5110683	35836920	PMC9276499	MED35836920
617	10.1155/2022/7378953	35832853	PMC9273441	MED35832853
618	10.1155/2022/8763304	35832523	PMC9273377	MED35832523
619	10.1155/2022/4940946	35832133	PMC9273429	MED35832133
620	10.1155/2022/9855770	35832128	PMC9273421	MED35832128
621	10.1155/2022/3809792	35844454	PMC9279088	MED35844454
622	10.1155/2022/1850033	35815285	PMC9270116	MED35815285
623	10.1016/j.jaim.2022.100621	35961155	PMC9372743	MED35961155
624	10.1155/2022/6045597	35844939	PMC9277191	MED35844939
625	10.1155/2022/5629763	35836923	PMC9276513	MED35836923
626	10.1155/2022/8929418	35836828	PMC9276470	MED35836828
627	10.1155/2022/7807956	35815280	PMC9262502	MED35815280
628	10.1155/2022/1889628	35815265	PMC9262527	MED35815265
629	10.1155/2022/9018379	35813229	PMC9262558	MED35813229
630	10.1155/2022/4589191	36199753	PMC9527411	MED36199753
631	10.1155/2022/1681038	35832525	PMC9273384	MED35832525
632	10.1155/2022/4505345	35815250	PMC9259236	MED35815250
633	10.1155/2022/4841205	35800008	PMC9256388	MED35800008
634	10.1155/2022/8040487	35799648	PMC9256312	MED35799648
635	10.1155/2022/1541385	35799641	PMC9256354	MED35799641
636	10.1155/2022/3924013	35795752	PMC9252665	MED35795752
637	10.1155/2022/5851658	35833059	PMC9252693	MED35833059
638	10.1155/2022/8305561	35815286	PMC9262557	MED35815286
639	10.1177/09603271211052985	34791915		MED34791915
640	10.1155/2022/9465095	35815276	PMC9259222	MED35815276
641	10.1155/2022/7775556	35815266	PMC9259216	MED35815266
642	10.1155/2022/3085446	35815246	PMC9259219	MED35815246
643	10.1155/2022/7809485	35813430	PMC9259341	MED35813430
644	10.1155/2022/9987891	35800015	PMC9256392	MED35800015
645	10.1155/2022/1294416	35800010	PMC9256409	MED35800010
646	10.1155/2022/5213016	35799670	PMC9256313	MED35799670
647	10.1155/2022/9661506	35832300	PMC9262574	MED35832300
648	10.1155/2022/9192655	35795277	PMC9252627	MED35795277
649	10.2147/jir.s357082	35783245	PMC9241999	MED35783245
650	10.1155/2022/4773179	35845741	PMC9256453	MED35845741
651	10.1155/2022/9208478	35800009	PMC9256410	MED35800009
652	10.1155/2022/6096688	35799634	PMC9256339	MED35799634
653	10.1155/2022/1127159	35795274	PMC9252651	MED35795274
654	10.1177/09603271211052989	34784831		MED34784831
655	10.1155/2022/4921211	35814543	PMC9259250	MED35814543
656	10.1155/2022/9628213	35813438	PMC9259365	MED35813438
657	10.1155/2022/7134161	35813428	PMC9259358	MED35813428
658	10.1016/j.ijcha.2022.101073	35800042	PMC9253999	MED35800042
659	10.1155/2022/4658975	35785095	PMC9249459	MED35785095
660	10.1080/08923973.2021.2001498	34775900		MED34775900
661	10.1155/2022/8036763	35799652	PMC9256314	MED35799652
662	10.1155/2022/8114073	35799637	PMC9256357	MED35799637
663	10.1155/2022/7144037	35795268	PMC9251104	MED35795268
664	10.1155/2022/9466665	35795269	PMC9252628	MED35795269
665	10.1155/2022/2823314	35795746	PMC9252673	MED35795746
666	10.1155/2022/8120458	35795281	PMC9252625	MED35795281
667	10.1155/2022/9374774	35845735	PMC9242760	MED35845735
668	10.1155/2022/4105169	35844265	PMC9242756	MED35844265
669	10.1177/09603271211058063	34797187		MED34797187
670	10.14740/gr1490	35836707	PMC9239491	MED35836707
671	10.1155/2022/5949760	35774752	PMC9239784	MED35774752
672	10.1155/2022/1485033	35774747	PMC9239781	MED35774747
673	10.1155/2022/6843196	35774302	PMC9239825	MED35774302
674	10.1007/s11095-021-03128-3	34773182		MED34773182
675	10.1155/2022/8616075	35774745	PMC9239797	MED35774745
676	10.1155/2022/5396135	35774190	PMC9239754	MED35774190
677	10.1002/fsn3.2954	36249976	PMC9548350	MED36249976
678	10.1155/2022/8428963	35832301	PMC9236830	MED35832301
679	10.1155/2022/5120967	35769157	PMC9236763	MED35769157
680	10.1155/2022/1177961	35783516	PMC9246582	MED35783516
681	10.1007/s10493-021-00671-x	34751842		MED34751842
682	10.1155/2022/4447484	35774754	PMC9239787	MED35774754
683	10.1155/2022/4805300	35833070	PMC9246586	MED35833070
684	10.1155/2022/7671169	35833060	PMC9246585	MED35833060
685	10.1155/2022/1869922	35782074	PMC9246634	MED35782074
686	10.1155/2022/7066759	35769281	PMC9236849	MED35769281
687	10.1155/2022/4655293	35769161	PMC9236777	MED35769161
688	10.1111/ceo.13961	34129269		MED34129269
689	10.1155/2022/9115639	35783504	PMC9242789	MED35783504
690	10.1155/2022/4766252	35822164	PMC9232297	MED35822164
691	10.1155/2022/5148879	35755727	PMC9232355	MED35755727
692	10.1016/j.bioorg.2021.105488	35033815		MED35033815
693	10.1155/2022/9633416	35770115	PMC9236803	MED35770115
694	10.1155/2022/1144888	36147644	PMC9489374	MED36147644
695	10.1155/2022/4677795	35774751	PMC9239794	MED35774751
696	10.1155/2022/1673453	35774746	PMC9239785	MED35774746
697	10.1155/2022/5492943	35756424	PMC9225905	MED35756424
698	10.2147/ijn.s367121	35733417	PMC9208637	MED35733417
699	10.1155/2022/5880595	35761859	PMC9233617	MED35761859
700	10.1155/2022/9403693	35756414	PMC9217586	MED35756414
701	10.1155/2022/1002624	35756416	PMC9232318	MED35756416
702	10.3389/fsurg.2022.946963	35903264	PMC9316441	MED35903264
703	10.1155/2022/6545834	35747716	PMC9213139	MED35747716
704	10.1155/2022/7103496	35747376	PMC9213128	MED35747376
705	10.1155/2022/9692382	35747374	PMC9213124	MED35747374
706	10.1155/2022/2859567	35756411	PMC9225899	MED35756411
707	10.1155/2022/5430720	35761841	PMC9233580	MED35761841
708	10.1155/2022/3864863	35761836	PMC9233583	MED35761836
709	10.1155/2022/9430708	35734774	PMC9208944	MED35734774
710	10.1186/s12906-022-03629-7	35698107	PMC9195475	MED35698107
711	10.1155/2022/7531190	35822160	PMC9225857	MED35822160
712	10.1016/j.ymthe.2021.11.003	34763086		MED34763086
713	10.1155/2022/7754931	35756421	PMC9217591	MED35756421
714	10.1186/s13098-022-00855-4	35706038	PMC9202163	MED35706038
715	10.1155/2022/8495452	35747378	PMC9213125	MED35747378
716	10.1155/2022/8174310	35822163	PMC9225860	MED35822163
717	10.1155/2022/5607358	35755768	PMC9225854	MED35755768
718	10.7759/cureus.25857	35832764	PMC9273170	MED35832764
719	10.1155/2022/5038918	35811761	PMC9206553	MED35811761
720	10.25259/ijdvl_594_2021	34877837		MED34877837
721	10.1155/2022/5358059	35733566	PMC9208932	MED35733566
722	10.1155/2022/5558011	35720893	PMC9205698	MED35720893
723	10.1155/2022/8696084	35734780	PMC9208964	MED35734780
724	10.1016/j.hrtlng.2021.07.005	34731694		MED34731694
725	10.1155/2022/4870548	35800208	PMC9203219	MED35800208
726	10.1155/2022/1249779	35722160	PMC9203211	MED35722160
727	10.1155/2022/4525873	35720023	PMC9203184	MED35720023
728	10.1155/2022/1355254	35720908	PMC9200520	MED35720908
729	10.1002/jbt.22937	34719823		MED34719823
730	10.1155/2022/4748628	35720922	PMC9205689	MED35720922
731	10.1155/2022/4600145	35720032	PMC9205723	MED35720032
732	10.1155/2022/4542815	35711498	PMC9197642	MED35711498
733	10.1155/2022/7223632	35722142	PMC9203218	MED35722142
734	10.1155/2022/8097035	35707482	PMC9192294	MED35707482
735	10.1155/2022/9270045	35707472	PMC9192282	MED35707472
736	10.1155/2022/8904341	35707197	PMC9192227	MED35707197
737	10.1155/2022/5630487	35722161	PMC9203207	MED35722161
738	10.1155/2022/4667689	35720909	PMC9205692	MED35720909
739	10.1155/2022/4417790	35722141	PMC9200501	MED35722141
740	10.1155/2022/5161562	35711500	PMC9197660	MED35711500
741	10.1259/bjr.20170942	29927639		MED29927639
742	10.1155/2022/4648112	35720889	PMC9203183	MED35720889
743	10.1155/2022/3116303	35720029	PMC9203181	MED35720029
744	10.1155/2022/3419966	35707469	PMC9192324	MED35707469
745	10.1155/2022/5423929	35692592	PMC9187464	MED35692592
746	10.1155/2022/8410664	35722144	PMC9200512	MED35722144
747	10.1155/2022/1200860	35800209	PMC9192273	MED35800209
748	10.1002/advs.202202550	35666074	PMC9376826	MED35666074
749	10.1016/j.phymed.2021.153822	34763313		MED34763313
750	10.1155/2022/4632453	36082153	PMC9448600	MED36082153
751	10.1155/2022/4883989	35692697	PMC9177314	MED35692697
752	10.1155/2022/5444552	35800207	PMC9192262	MED35800207
753	10.1155/2022/6404837	35707706	PMC9192281	MED35707706
754	10.1155/2022/8367155	35707201	PMC9192233	MED35707201
755	10.1007/s11011-021-00852-y	34661812		MED34661812
756	10.1155/2022/8663645	35685723	PMC9173991	MED35685723
757	10.1155/2022/7121900	35685731	PMC9173974	MED35685731
758	10.1155/2022/9727415	35685165	PMC9173887	MED35685165
759	10.1155/2022/1714041	35694583	PMC9184192	MED35694583
760	10.1016/j.ctarc.2022.100582	35688104		MED35688104
761	10.1186/s40834-022-00175-y	35650651	PMC9161581	MED35650651
762	10.1155/2022/1663120	36060872	PMC9436565	MED36060872
763	10.4103/jfmpc.jfmpc_2071_21	35360806	PMC8963598	MED35360806
764	10.1007/s00335-021-09920-1	34665305		MED34665305
765	10.1093/femspd/ftac017	35732596		MED35732596
766	10.1155/2022/5936773	35693259	PMC9177327	MED35693259
767	10.1155/2022/2600755	35677370	PMC9168087	MED35677370
768	10.1155/2022/5465472	35692571	PMC9187469	MED35692571
769	10.4274/tjh.galenos.2022.2022.0117	35657175	PMC9421341	MED35657175
770	10.1155/2022/2366871	35692699	PMC9174001	MED35692699
771	10.1155/2022/1198581	35685144	PMC9173946	MED35685144
772	10.1155/2022/4728921	35686157	PMC9167089	MED35686157
773	10.1155/2022/2011625	35669373	PMC9167109	MED35669373
774	10.1155/2022/9878482	35677367	PMC9170411	MED35677367
775	10.1155/2022/4288729	35669667	PMC9167076	MED35669667
776	10.1155/2022/5975054	35669370	PMC9166944	MED35669370
777	10.1155/2022/7722951	35669365	PMC9166945	MED35669365
778	10.1155/2022/1127095	35668774	PMC9166936	MED35668774
779	10.1080/21655979.2021.1997564	34787074	PMC10156416	MED34787074
780	10.1208/s12249-021-02111-w	34668089		MED34668089
781	10.1155/2022/8381819	35677854	PMC9170404	MED35677854
782	10.1155/2022/1974131	35677376	PMC9170400	MED35677376
783	10.1155/2022/4049076	35677371	PMC9170419	MED35677371
784	10.1155/2022/2970496	35677197	PMC9168201	MED35677197
785	10.1155/2022/1787312	35664942	PMC9162833	MED35664942
786	10.1155/2022/8005975	35664642	PMC9162812	MED35664642
787	10.1155/2022/7029570	35677381	PMC9168085	MED35677381
788	10.1155/2022/3141451	35669674	PMC9167107	MED35669674
789	10.1155/2022/8013787	35664947	PMC9159892	MED35664947
790	10.1155/2022/5606343	35664937	PMC9159890	MED35664937
791	10.1007/s00335-021-09923-y	34632534		MED34632534
792	10.12659/msm.933088	33994538	PMC8139131	MED33994538
793	10.1155/2022/2663604	35686155	PMC9166978	MED35686155
794	10.1155/2022/8993144	35669366	PMC9166939	MED35669366
795	10.1155/2022/4884646	35795617	PMC9152370	MED35795617
796	10.1155/2022/2268591	35668773	PMC9167068	MED35668773
797	10.1155/2022/3627385	35795615	PMC9152347	MED35795615
798	10.1155/2022/4182853	35656470	PMC9152373	MED35656470
